time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
416.19,-0.008441221,0.0003141273,-0.02182421,0.03042234,-0.03270375,0.0001652302,0.1823428,0.06148971,-0.2433686,357.7298,357.1737,358.9436,-0.006007911,0.00230474,-0.02682218,-0.003663513,-0.02397901,-0.01936779,0.5689465,-0.2466554,-0.09522071,9.192289,37.66244,343.2904,-0.007784092,-0.003161782,-0.01774097,0.01445708,-0.05117608,0.0003663424,0.1942516,-0.07830349,-0.1029224,325.1219,340.0634,351.4689
430.272,-0.008268462,-0.0004349563,-0.02203294,0.0239881,-0.0313824,0.0003692989,0.1822346,0.06150279,-0.2436829,357.7198,357.1991,358.945,-0.005687932,0.002524711,-0.02540101,-0.01685936,-0.0167341,-0.01905526,0.5688782,-0.2466429,-0.09554829,9.182154,37.67896,343.3102,-0.006313307,-0.001467542,-0.01817628,0.02241582,-0.0557429,0.005835878,0.1941653,-0.07832451,-0.1031821,325.1024,340.076,351.5131
444.28,-0.008159869,-0.0001108085,-0.02199589,0.02479973,-0.02803537,0.003439292,0.1821243,0.06151643,-0.2439775,357.6922,357.2143,358.9414,-0.004856464,0.001375851,-0.02451654,-0.004338355,-0.02205213,-0.005989898,0.5688252,-0.2466379,-0.09585395,9.182962,37.69464,343.3026,-0.003695615,0.001754577,-0.01925753,0.02362864,-0.06293801,0.01908234,0.1941162,-0.07828833,-0.103476,325.0757,340.1037,351.553
458.178,-0.008140059,0.0002452554,-0.0218753,0.02403902,-0.02384133,0.001936287,0.1819929,0.06154947,-0.2442546,357.6745,357.2254,358.947,-0.004859636,0.0006138702,-0.02333724,0.02356036,-0.02269397,-0.003846748,0.5687575,-0.246636,-0.09622724,9.171251,37.69918,343.2655,0.0001091366,0.006136705,-0.02081623,0.02891214,-0.05634919,0.04646096,0.1941166,-0.07820363,-0.1038004,325.0214,340.1515,351.566
472.2,-0.008096847,0.0005164468,-0.02146814,0.02717692,-0.02175344,0.003211087,0.181861,0.06160305,-0.2445217,357.6461,357.2416,358.9447,-0.004557719,0.0005972837,-0.02327984,0.03455405,-0.02563497,-0.008345949,0.5686981,-0.2466355,-0.09658295,9.151573,37.70252,343.2262,0.00370788,0.009501515,-0.02238335,0.02773195,-0.02930339,0.07209355,0.1941479,-0.07811017,-0.1041297,324.9523,340.2094,351.5342
486.241,-0.007620062,0.001299628,-0.02124495,0.02942434,-0.01864366,0.00322053,0.1817717,0.06166,-0.2448008,357.6158,357.2521,358.9469,-0.003437662,0.0001669334,-0.02399769,0.02018219,-0.03290182,0.003726112,0.5686513,-0.2466237,-0.09689654,9.154384,37.72578,343.2076,0.00480811,0.01089788,-0.02335887,0.03115622,0.00984058,0.07070412,0.1941903,-0.07801744,-0.1044233,324.8917,340.2249,351.4902
500.173,-0.007456211,0.001873202,-0.02087157,0.03320539,-0.02067421,0.007052887,0.1816655,0.06168972,-0.2450913,357.5826,357.2751,358.9351,-0.00313609,0.001086316,-0.02423451,0.0044477,-0.02984327,0.008692653,0.5686088,-0.2465875,-0.09720019,9.161947,37.74743,343.2028,0.005000396,0.01084948,-0.02281537,0.02529112,0.03296734,0.06448165,0.1942237,-0.07792819,-0.1046617,324.8491,340.2365,351.441
513.717,-0.006977821,0.002013959,-0.0208635,0.02990842,-0.02049895,0.007735998,0.1815899,0.06168626,-0.2453751,357.5646,357.2913,358.9336,-0.003728099,0.003973078,-0.0242034,-0.008806866,-0.01585818,-0.003645135,0.5685562,-0.2465212,-0.09750928,9.156964,37.75589,343.215,0.003852123,0.009549999,-0.02025598,0.01418589,0.03694651,0.05310558,0.194226,-0.07784052,-0.1048651,324.8207,340.251,351.398
527.553,-0.006647883,0.001706743,-0.02058485,0.02852181,-0.02243181,0.009892848,0.1815158,0.06170483,-0.2456404,357.5452,357.3119,358.9259,-0.00311526,0.007089613,-0.02526912,-0.01079778,-0.02478023,-0.02292254,0.5685143,-0.2464201,-0.09789421,9.127805,37.7818,343.2253,0.002209027,0.007670534,-0.01752169,0.00192822,0.0139,0.04058347,0.1942115,-0.07778616,-0.1050033,324.8161,340.2711,351.3872
541.351,-0.005876167,0.00113708,-0.02031454,0.03010927,-0.02170265,0.00570488,0.1814718,0.06168046,-0.2459078,357.5184,357.3269,358.933,-0.001554397,0.009343689,-0.02684898,0.007534545,-0.04451134,-0.03687641,0.5685121,-0.2463036,-0.0983609,9.074814,37.82397,343.2061,0.0009439396,0.006591402,-0.0162721,0.005617714,-0.03394946,0.03979082,0.1941907,-0.07772411,-0.1052248,324.7951,340.3121,351.4013
