time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
444.276,-0.0002426378,-0.0007808423,0.0006256534,-0.004919461,0.001123769,0.01080562,-0.3323787,0.3712784,1.001477,357.1627,6.453748,357.6344,-0.001232929,-0.0004268568,0.0003786771,0.02208536,-0.01514378,-0.009061255,-0.4084589,0.530962,1.641359,63.66796,59.0401,285.2554,8.313188E-05,-8.016182E-05,-0.0009072896,-0.007754421,0.0006049275,-0.01476918,-0.3682926,0.6235775,2.035683,84.86852,343.2173,51.27504,
458.319,-0.0001287333,-0.0009414224,0.0008811268,-0.009156231,0.0003823918,0.0117558,-0.3323776,0.371261,1.001495,357.1786,6.455844,357.6271,-0.001030709,-0.0003277002,0.0004298387,0.02318662,-0.009895246,-0.01252767,-0.4085206,0.5309315,1.641399,63.67796,59.01932,285.2574,0.0004513191,-6.166249E-05,-0.0005828417,-0.01641733,0.009441257,-0.005184945,-0.3682975,0.6235732,2.035683,84.87975,343.2515,51.32138,
472.327,8.506763E-05,-0.001107736,0.001242917,-0.009917466,0.001613559,0.01289531,-0.3323726,0.3712363,1.001528,357.1901,6.453963,357.6172,-0.001030899,-0.0003276162,0.0004294207,0.02319123,-0.009897461,-0.01251688,-0.4085827,0.5308815,1.641482,63.68692,59.00095,285.2605,0.0002675343,-8.526572E-05,-0.0009154855,-0.01558897,0.005177564,-0.01186486,-0.3683023,0.6235691,2.035684,84.89132,343.2518,51.33245,
486.226,0.0001099028,-0.001116848,0.001637993,-0.00969963,0.001705367,0.01393521,-0.332376,0.3712086,1.00158,357.2004,6.453969,357.6068,-0.0008022675,-0.0002406527,0.0003896498,0.01308382,-0.01080694,-0.008107114,-0.4086383,0.5308537,1.641521,63.69455,58.98571,285.2595,0.0009743483,-9.561887E-05,-0.0008280415,-0.02037921,0.01902457,-0.009070709,-0.3683074,0.6235635,2.035685,84.90738,343.3137,51.40651,
500.057,3.654941E-05,-0.001044426,0.002102066,-0.009764553,0.0006462591,0.014044,-0.3323841,0.3711845,1.001641,357.2105,6.457145,357.5976,-0.0005328857,-7.633334E-05,0.0005862542,0.005995201,-0.009205416,-0.01058126,-0.4086632,0.5308381,1.641576,63.69843,58.97118,285.2582,0.001794479,-0.0001234414,-0.0009191898,-0.02086753,0.03384505,-0.01178818,-0.3683151,0.6235582,2.035685,84.92507,343.5392,51.64635,
514.108,0.0001687978,-0.001205206,0.002386694,-0.009090891,0.001441,0.01164634,-0.3323787,0.3711635,1.001681,357.2175,6.455562,357.5925,-0.0005975217,-0.0001217808,0.0005149899,0.005409688,-0.0109619,-0.008219215,-0.4086787,0.5308297,1.641632,63.69891,58.9584,285.2522,0.001169914,-9.771594E-05,-0.0008070701,-0.01030193,0.02107014,-0.01318714,-0.3683223,0.623552,2.035686,84.93941,343.6697,51.78526,
528.073,0.0001094724,-0.001122426,0.002633941,-0.01146067,0.0004527678,0.01113503,-0.3323792,0.3711508,1.001724,357.2322,6.457869,357.5863,-0.0003928143,-0.0001034038,0.0002467961,0.006955819,-0.005019247,-0.005420332,-0.4087023,0.5308197,1.64168,63.70154,58.94984,285.2521,0.0006683137,-7.903216E-05,-0.0007368055,0.001909822,0.01020204,-0.01626775,-0.3683238,0.6235475,2.035688,84.95045,343.744,51.85772,
541.824,5.288804E-05,-0.001195832,0.002893889,-0.012655,0.001501859,0.01020009,-0.3323657,0.3711324,1.00178,357.245,6.455623,357.5821,-0.0005610519,-0.0001679796,0.0002726569,0.009986847,-0.007044992,-0.006135947,-0.4086795,0.5308173,1.64176,63.70338,58.93913,285.2527,0.000351147,-7.841202E-05,-0.0008245253,0.01080606,0.002854267,-0.02132442,-0.3683206,0.6235427,2.03569,84.96386,343.7828,51.88358,
555.835,3.810812E-06,-0.001275673,0.003263807,-0.0116119,0.001419796,0.00999012,-0.3323511,0.3711129,1.001846,357.2546,6.455756,357.5768,-0.0008178595,-0.0002460288,0.0003922013,0.01486561,-0.01007518,-0.009006932,-0.4087068,0.5308008,1.641833,63.70774,58.91885,285.247,0.0001665915,-8.909332E-05,-0.001007545,0.007108443,-0.0003607394,-0.02313597,-0.3683152,0.6235372,2.035694,84.97836,343.7537,51.83948,
569.705,-5.430157E-05,-0.001208041,0.003425776,-0.01204721,0.001239099,0.007910599,-0.3323452,0.3710984,1.001904,357.2661,6.455695,357.576,-0.001026675,-0.0003878807,0.0001815945,0.01487169,-0.01460732,-0.002839259,-0.4087495,0.5307771,1.641896,63.71519,58.90273,285.2425,0.0001239369,-2.973554E-05,-0.0003168254,-0.002375375,0.001896699,-0.005424913,-0.3683131,0.6235338,2.035696,84.98483,343.7535,51.83509,
583.435,-0.000102627,-0.001097137,0.003491588,-0.01108696,0.003184933,0.006448356,-0.3323486,0.3710861,1.001955,357.2744,6.45167,357.5743,-0.0006840146,-0.0002156696,0.0002881135,0.007706037,-0.01127239,-0.004084764,-0.4087949,0.5307525,1.641956,63.72058,58.88952,285.2378,5.120404E-05,8.16342E-06,0.0001117882,-0.008348978,0.002463467,0.005663858,-0.3683152,0.6235335,2.035696,84.98566,343.7826,51.86913,
597.548,-0.0003478072,-0.0009458172,0.003842761,-0.01032915,0.001954795,0.00530447,-0.3323604,0.3710769,1.002018,357.2821,6.453004,357.5736,-0.0002505973,-0.0001101822,-1.451049E-05,-0.0008409862,-0.006242624,0.003087699,-0.4096996,0.53025,1.642521,63.55861,58.649,284.0797,-5.282952E-05,5.006147E-05,0.0005779315,-0.0198943,0.003399132,0.01987896,-0.3683202,0.6235357,2.035693,84.97851,343.808,51.91141,
611.551,-0.0006474695,-0.0007422449,0.004137298,-0.0104649,-0.0001639774,0.005515527,-0.33236,0.3710274,1.002074,357.2917,6.45584,357.5719,-9.120012E-05,-9.075677E-05,-0.0002011099,-0.002673269,-0.003505842,0.006537604,-0.4096999,0.5301367,1.642526,63.56111,58.64936,284.0752,-0.000115131,7.424125E-05,0.0008440818,-0.01948771,0.00282222,0.02503835,-0.3683282,0.6235402,2.03569,84.96581,343.8406,51.96605,
625.347,-0.000477311,-0.0007020123,0.004056884,-0.009218634,0.002930174,0.004989254,-0.3323463,0.3709752,1.002119,357.2979,6.44858,357.5699,1.833238E-05,3.464398E-05,0.0001038121,0.0007695713,0.0007767535,-0.002756957,-0.4097261,0.5301354,1.642571,63.56054,58.64741,284.0717,0.0004591085,6.327041E-05,0.0008774322,-0.00717449,0.01150597,0.01972813,-0.3683337,0.6235466,2.035686,84.95007,343.9243,52.06135,
